,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,recent_high_fast,recent_low_fast,recent_high_med,recent_low_med,recent_high_slow,recent_low_slow,from_high_fast,from_low_fast,from_high_med,from_low_med,from_high_slow,from_low_slow,sar,Rsi_9,Rsi_14,volatility_15min,high_volatility_15min,volatility_1h,high_volatility,trend_strenght_4h,strong_trend,price_change_4h,range_bound,ema_50,ema_200,ema_50_slope,ema_200_slope,ratio_ema_50,ratio_ema_200,above_ema_50,above_ema_200,distance_from_ema_50,distance_from_ema_200
178540,2024-08-20 13:25:00+02:00,60512.72,60640.14,60451.02,60638.14,170.12633,0.0,60592.58704117147,60644.91273595446,-52.32569478298683,-53.46765540540465,1.1419606224178196,77.22679585640813,1,60445.07301035898,60756.5,60451.02,60890.77,60451.02,61400.0,60422.37,-0.0019481043180565138,0.003095398555723338,-0.0041489046697881695,0.003095398555723338,-0.01240814332247558,0.003571028412159218,60756.75296128,43.38723858621653,42.090835623584724,0.0016365030690801844,1,0.000992065777187085,0,0.0042690973054669845,0,0.008662369920977195,0,60766.31163844592,60287.97135908155,-0.8592573441742419,6.534682667474644,0.9978907451350918,1.0058082671057682,0,1,0.002113713224810679,0.005774725954959167
178545,2024-08-20 13:50:00+02:00,60460.01,60537.06,60460.0,60504.45,77.71529,1.0,60480.848176391126,60542.690658636195,-61.84248224506882,-65.38896943645389,3.5464871913850686,89.1962005487172,1,60281.4594986282,60699.04,60401.9,60812.0,60401.9,61400.0,60401.9,-0.0032058167641531693,0.00169779427468334,-0.005057389988818045,0.00169779427468334,-0.014585504885993533,0.00169779427468334,60693.097200000004,38.61661555054067,38.234385638355675,0.0011117717076462343,0,0.0012085398856105543,0,0.005556802855370635,0,0.009472030569652292,0,60719.186972799354,60298.72001825601,-1.6925946390598476,5.95125132494923,0.9964634412365312,1.0034118465811828,0,1,0.0035491104009598854,0.0034002454653167704
178572,2024-08-20 16:05:00+02:00,60735.71,60741.18,60596.5,60599.74,112.93457,1.0,60721.264776727774,60652.856164463556,68.40861226421839,77.53923151723585,-9.130619253017457,144.79680063779082,-1,60961.73200159447,60955.99,60324.33,60955.99,60324.33,61146.47,60324.33,-0.005844380511250823,0.004565487921705823,-0.005844380511250823,0.004565487921705823,-0.008941317462806981,0.004565487921705823,60468.53492782081,45.90261833332233,47.59023447569453,0.0018592627605215786,1,0.0022455877959894556,1,0.003207514334299333,0,0.010423477064422986,0,60667.271535750675,60378.27748287846,-4.359396042696253,3.1354291604379787,0.9988868539157744,1.0036679171111553,0,1,0.0011143865592604357,0.0036545126616308508
178582,2024-08-20 16:55:00+02:00,59607.69,59607.7,59446.03,59461.8,364.74289,0.0,59600.71650502701,59894.75856900353,-294.0420639765143,-295.1823089700219,1.1402449935075651,203.739115025121,1,58952.4522124372,60050.01,59446.03,60955.99,59446.03,61035.6,59446.03,-0.009795335587787564,0.00026528264376955154,-0.024512603273279542,0.00026528264376955154,-0.02578495173308685,0.00026528264376955154,60169.90020507574,17.308921821995238,22.192585332539743,0.002106142786730939,1,0.0016423039041910347,1,0.02065698981207753,1,0.025393782226572337,0,60397.15982810936,60329.880849517904,-5.575062610704988,2.1031923770835848,0.9845131818984304,0.985611096237979,0,0,0.015730432447543772,0.014598966891649778
178586,2024-08-20 17:15:00+02:00,58862.98,59224.07,58822.0,59171.97,440.91717,0.0,59016.77954537808,59393.3733021373,-376.5937567592191,-413.055298676849,36.461541917629916,244.1315380110494,1,58561.64115497238,59855.12,58680.01,60955.99,58680.01,61020.74,58680.01,-0.011413392872656532,0.008383774985723402,-0.02926734517805382,0.008383774985723402,-0.030297403800740485,0.008383774985723402,59430.832626899,30.75206341973092,29.56630282022853,0.00472635265357429,1,0.002921216170566949,1,0.022984446205666753,1,0.038463819947181004,0,60189.53428074712,60277.42082084772,-7.90178380938435,1.1890752288763407,0.9830939997641317,0.9816606151060566,0,0,0.01719672812561616,0.018682001306492245
178603,2024-08-20 18:40:00+02:00,58896.0,58902.5,58799.97,58847.05,228.98952,0.0,58808.21370580956,58701.632634870504,106.5810709390571,111.25762047471534,-4.676549535658239,185.95910067388246,-1,59311.94775168471,59046.76,58548.23,59483.52,58548.23,60975.0,58548.23,-0.003382234689930474,0.005103826366740715,-0.010699938403107179,0.005103826366740715,-0.03489872898728982,0.005103826366740715,58603.635841945594,38.497408046077,36.074122978427816,0.0006475587504509622,0,0.0018832321575480582,1,0.030456558404616474,1,0.04091555991336855,0,59563.227200127396,60066.46524738885,-25.240665561205255,-5.562605616058679,0.9879761854118297,0.9796989011694532,0,0,0.012170146169219917,0.02072177360443465
178624,2024-08-20 20:25:00+02:00,59434.83,59457.17,59308.02,59331.68,104.58247,0.0,59321.646011761724,59030.49498675614,291.15102500558714,300.7535820210635,-9.60255701547635,136.53979375015945,-1,59673.0294843754,59457.17,58960.03,59457.17,58681.4,60955.99,58548.23,-0.002110594903861014,0.006303422844255701,-0.002110594903861014,0.011081535205363178,-0.026647258128364378,0.013381275574001077,58973.57217201332,70.76760260231185,63.39119533874117,0.001813300552002395,1,0.000990223702827265,0,0.011402127999554756,1,0.024936762282814065,0,59250.604943613056,59859.57257623396,-30.958790485088993,-11.6024939896674,1.0013683414112666,0.9911811502569341,1,0,0.0013664716115731796,0.008897313816732592
178649,2024-08-20 22:30:00+02:00,59586.23,59586.24,59474.19,59505.08,29.59187,1.0,59584.474653626756,59556.399153717466,28.075499909289647,36.20016767639383,-8.124667767104185,110.32733128585026,-1,59780.89832821463,59722.72,59421.38,59722.72,59123.17,60955.99,58548.23,-0.00364417427739392,0.0014085839137361732,-0.00364417427739392,0.00645956568296327,-0.023802582814256585,0.016342936413278393,59454.85453961184,53.387063811709254,56.60423254894664,0.0009618831950321925,0,0.0009933406676677714,0,0.009083348934634694,1,0.017499682380058973,0,59379.77686516027,59765.60082580394,-3.672360126902018,-6.664610749344293,1.0021101988160763,0.9956409569684865,1,0,0.002105755253832688,0.0043781274775856905
178660,2024-08-20 23:25:00+02:00,59084.51,59146.77,59047.71,59090.96,45.39938,1.0,59096.37079739102,59270.12953033562,-173.75873294459598,-185.6734151211211,11.914682176525133,135.36384660780251,1,58752.55038348049,59463.39,58802.35,59722.72,58802.35,60955.99,58548.23,-0.006263181429783944,0.004908137174789793,-0.010578218808520477,0.004908137174789793,-0.030596336799714005,0.009269793467710227,59278.54741296641,25.763030790355472,33.38228691203687,0.0004311246861455317,0,0.0009950297063226784,0,0.004630166433690519,0,0.01612293995562098,0,59328.63295552224,59712.122271504486,2.7480335640063522,-4.437447465026965,0.9959939586725279,0.9895973841177487,0,0,0.0040221542435973446,0.010511967845919018
178793,2024-08-21 10:30:00+02:00,59449.98,59530.0,59402.63,59529.99,93.38878,0.0,59484.185618133975,59583.23332226742,-99.04770413344522,-101.63131063366913,2.583606500223908,116.59950282501424,1,59238.49124293746,59924.13,59231.33,59924.13,59231.33,59924.13,58783.47,-0.006577317017368453,0.005042263950513963,-0.006577317017368453,0.005042263950513963,-0.006577317017368453,0.012699488478648789,59788.613989369594,47.81667743015115,48.51662501868709,0.0012680818365542522,1,0.001818461305632981,1,0.002694795351187329,0,0.01163783162066709,0,59510.64168624203,59475.728505652274,6.026307260841653,0.8630413235484623,1.0003251235948687,1.0009123300497709,1,1,0.00032501792387278826,0.0009114984623334186
178806,2024-08-21 11:35:00+02:00,59124.02,59255.0,59122.2,59200.0,38.98592,0.0,59173.32979749631,59292.988404634656,-119.65860713834263,-127.68899581753193,8.0303886791893,118.69603450694353,1,58903.25991373264,59420.69,59085.88,59924.13,59085.88,59924.13,58783.47,-0.003714026208716229,0.0019314259176642986,-0.012084113695100745,0.0019314259176642986,-0.012084113695100745,0.007085835524850759,59401.122838218,36.88495078285532,38.31037680979005,0.0013289817644297351,1,0.001367719009435376,1,0.002773368119473152,0,0.014159628378378378,0,59433.30044070261,59458.589037518155,4.275368080608097,1.009339240683456,0.9960745837943936,0.9956509388852973,0,0,0.003940885822679209,0.004368058066185055
178858,2024-08-21 15:55:00+02:00,59215.99,60100.0,59213.04,59928.0,864.87503,0.0,59397.518204944194,59398.75635435819,-1.2381494139990536,-71.06736570088836,69.8292162868893,191.78589210348431,1,59448.53526974129,60100.0,58850.0,60100.0,58850.0,60100.0,58850.0,-0.0028618968386023296,0.018317757009345795,-0.0028618968386023296,0.018317757009345795,-0.0028618968386023296,0.018317757009345795,58850.0,71.01391049348832,66.63575312700523,0.00606560129702874,1,0.004090772814234272,1,0.010751973629506528,1,0.020858363369376586,0,59401.172474669715,59429.00144566482,0.37285556106201023,-0.34117638656231536,1.0088689751966586,1.0083965495329987,1,1,0.008791007965062832,0.008326634533693424
178863,2024-08-21 16:20:00+02:00,59483.98,59725.45,59457.3,59648.71,234.61829,0.0,59647.671381706714,59572.41989654342,75.251485163295,80.30364994032365,-5.052164777028651,262.66889695658546,-1,60305.38224239146,60201.98,59090.51,60201.98,58850.0,60201.98,58850.0,-0.00919022929146191,0.009446525338840316,-0.00919022929146191,0.013571962616822414,-0.00919022929146191,0.013571962616822414,59093.927928,54.273324262586975,54.18334035597834,0.005634249600323261,1,0.004937718813704568,1,0.005321154386455085,0,0.022665703918827468,0,59458.92777127333,59443.497498549936,1.041429069880821,-0.12732730945069679,1.0031918205699357,1.0034522279153422,1,1,0.003181665265295228,0.003440351039445169
178919,2024-08-21 21:00:00+02:00,60771.28,60877.8,60718.62,60754.38,160.69811,0.0,60758.17665421706,60572.34573855005,185.8309156670075,193.13351839652944,-7.3026027295219365,160.48724518159375,-1,61155.59811295398,60877.8,60348.97,60877.8,59814.18,60877.8,58850.0,-0.00202734001557227,0.0067177617115917005,-0.00202734001557227,0.015718680754296006,-0.00202734001557227,0.03235989804587931,60495.716,75.81358544557497,74.18248107173414,0.00219375936246971,1,0.001819212766670519,1,0.021769092123964384,1,0.025953848924143492,0,60001.124143529094,59639.48786324754,9.152729332708425,3.3403937732408027,1.0125540290656727,1.0186938583260288,1,1,0.012398379449694054,0.018350810867503873
178932,2024-08-21 22:05:00+02:00,61799.01,61820.93,61359.24,61509.14,554.22967,1.0,61628.53034128181,61468.53597916097,159.99436212083674,168.9819450257296,-8.98758290489286,224.44908488352806,-1,62070.262712208816,61820.93,61143.26,61820.93,60255.55,61820.93,58850.0,-0.005043437554239331,0.005983979264435645,-0.005043437554239331,0.02080455659271215,-0.005043437554239331,0.04518504672897195,60979.42423540859,64.62029541229423,67.03879379613689,0.004590452005152799,1,0.002874833498582557,1,0.03447328243247738,1,0.039694588479045584,0,60521.33067181147,59836.679619628616,19.64103596935936,7.123004103133257,1.0163216723297959,1.0279504208957269,1,1,0.016059553558845568,0.027190436744382762
179016,2024-08-22 05:05:00+02:00,60175.9,60336.55,60175.9,60301.72,154.37385,1.0,60202.85877553709,60372.86700591226,-170.00823037516966,-182.50103920338336,12.492808828213697,155.2511198647296,1,59913.59220033818,60724.49,59724.87,60995.96,59724.87,61820.93,59724.87,-0.006962100463914918,0.009658455514428052,-0.011381737413428659,0.009658455514428052,-0.024574363407344393,0.009658455514428052,60340.48604121222,37.661214629100606,35.7665143007397,0.002079836606071694,1,0.0025730826250165576,1,0.014999512414163974,1,0.026120979633748414,0,60787.14651236079,60484.874653684004,-4.938768561052045,5.00582371029436,0.9920143230894696,0.996971893308324,0,0,0.00804996130061947,0.003037303972158726
179077,2024-08-22 10:10:00+02:00,60902.88,60918.3,60859.79,60887.99,103.95364,0.0,60919.41903238056,60889.821154220066,29.597878160493565,35.52075969082381,-5.922881530330244,81.23001134874791,-1,61091.065028371864,61114.23,60795.72,61114.23,60708.33,61229.0,59724.87,-0.0037019201583658214,0.0015177055226913473,-0.0037019201583658214,0.002959396181710092,-0.005569419719414036,0.019474634268772714,60787.938012545026,56.39704908556781,56.739411716274816,0.0004818669020607246,0,0.0007981643507055675,0,0.006298622569863133,0,0.010238143844130914,0,60775.512318866204,60590.25755423897,2.516764407097678,2.2760524057431812,1.0018507072477425,1.0049138666475301,1,1,0.0018472884576054202,0.004889838632561696
179083,2024-08-22 10:40:00+02:00,61072.01,61112.0,60932.55,60950.87,109.37824,0.0,61016.093474850524,60982.688784912345,33.40468993817922,44.200751304567014,-10.796061366387796,90.21767147115557,-1,61176.41417867789,61112.0,60859.79,61114.23,60708.69,61114.23,59724.87,-0.002636634376227212,0.001496554621696883,-0.0026730272147747025,0.003989214723625238,-0.0026730272147747025,0.020527462010381938,60889.13101805411,52.92823613431009,55.256203677188466,0.0017078371566399864,1,0.0010161817965214138,0,0.0037408781512198175,0,0.008396598768811768,0,60823.74579631277,60614.19982135162,3.1031548155501825,2.4497076948589496,1.0020900423349945,1.0055543120199664,1,1,0.0020856831688741344,0.0055236320441099974
179111,2024-08-22 13:00:00+02:00,61350.02,61377.71,61188.0,61218.97,132.17007,1.0,61283.56872746496,61191.90428750616,91.664439958804,103.71552345465068,-12.051083495846683,91.71170623235737,-1,61448.2492655809,61400.0,61050.06,61400.0,60827.12,61400.0,59724.87,-0.002948371335504867,0.002766745847588086,-0.002948371335504867,0.006442027832322138,-0.002948371335504867,0.025016379273826776,61150.22371751468,60.761275294439066,62.07404308335308,0.0015758132960756515,1,0.0011516973060638669,0,0.006692430226342028,1,0.011292414753139388,0,60974.92874418753,60712.65412703766,4.743870191623097,3.1943001714498056,1.0040023212956315,1.0083395443708143,1,1,0.003986366575792986,0.00827057157221592
179145,2024-08-22 15:50:00+02:00,60511.5,60900.0,60410.56,60789.99,250.31216,0.0,60659.92468665735,60758.00044121731,-98.07575455995539,-113.51009824431173,15.43434368435635,183.59866058805423,1,60330.99334852986,60934.03,60394.64,61322.33,60394.64,61400.0,60394.64,-0.0023638679404595574,0.006546110714460729,-0.008681013914507223,0.006546110714460729,-0.009935016286644985,0.006546110714460729,60394.64,47.411455190737186,44.88423227234901,0.003623075850398342,1,0.001800246409116146,1,0.0013798996911489336,0,0.016538249142663136,0,60954.7002810162,60797.95720635839,3.7942200004925675,3.635151127429426,0.9972978247738591,0.9998689560188453,0,0,0.0027094967611641855,0.00013106115593032692
179158,2024-08-22 16:55:00+02:00,60502.0,60602.05,60481.83,60510.48,135.80164,1.0,60464.396980747806,60491.3725165894,-26.975535841593228,-28.39430379050326,1.4187679489100304,180.8677901487218,1,60058.3105246282,60674.36,60300.0,60934.03,60300.0,61400.0,60300.0,-0.002700976161924038,0.003490547263681645,-0.0069509599151737645,0.003490547263681645,-0.014487296416938059,0.003490547263681645,60795.680678925244,42.38859583357899,41.20349147442173,0.002098921451166298,1,0.0016677864609846902,1,0.01368426834812253,1,0.018148591781126183,0,60792.35353442913,60769.07687114168,-3.9902078920243023,1.3641788127088603,0.9953633390049705,0.99574459767276,0,0,0.004658259766392981,0.004273588164259794
179441,2024-08-23 16:30:00+02:00,61829.49,61952.28,61610.0,61685.67,348.98661,0.0,61789.4607077328,61570.282181677794,219.1785260550023,242.8252496010831,-23.646723546080807,250.86400116432657,-1,62312.830002910814,62320.36,61119.99,62320.36,60881.34,62320.36,60691.11,-0.010184312157375251,0.009255237116367334,-0.010184312157375251,0.013211437198984152,-0.010184312157375251,0.01638724353533817,61294.32816770716,58.24435804177794,59.30626083142545,0.004225786543990764,1,0.004485975091790028,1,0.009255071989528796,1,0.02641213105085833,0,61190.75832179873,60943.3717775906,-0.34731084786789473,1.3305267526477753,1.008088013480705,1.0121801305172018,1,1,0.008023122358908829,0.012033560183579123
179485,2024-08-23 20:10:00+02:00,62818.04,63016.0,62812.02,62990.0,239.18494,0.0,62977.67983592992,62637.59344660043,340.08638932948816,359.466249384321,-19.379860054832818,225.63909980222985,-1,63554.09774950558,63265.98,61961.34,63265.98,61450.85,63265.98,60691.11,-0.004362218051470999,0.01660164224982874,-0.004362218051470999,0.02504684638210865,-0.004362218051470999,0.037878529491386786,62509.70059405056,75.171887595685,73.85067007342825,0.0039453705635843425,1,0.0031217016357060743,1,0.014527767040329875,1,0.039111287505953364,0,61846.9332186166,61249.67236963066,11.882648470071011,5.963966264965154,1.018482190173325,1.0284136643191621,1,1,0.018146797608880785,0.02762863359849725
179503,2024-08-23 21:40:00+02:00,63637.95,63741.12,63613.03,63639.37,197.82335,0.0,63721.653298470024,63720.23684334278,1.4164551272479002,3.068388173971286,-1.6519330467233857,199.0242100282535,-1,64136.93052507064,63819.16,63288.0,63819.16,62659.09,63819.16,60691.11,-0.0028171790415292344,0.005551921375300257,-0.0028171790415292344,0.015644657463107208,-0.0028171790415292344,0.048578119596099034,63241.311372422184,69.02620598407545,69.52812161235674,0.0013528980794959692,1,0.0017414679752286145,1,0.03226894278490566,1,0.038799409862165596,0,62649.85609123111,61601.15032451469,29.331365017229427,12.357187558499962,1.0157943524615278,1.0330873638681741,1,1,0.015548769712347794,0.032027653251207766
179528,2024-08-23 23:45:00+02:00,64317.01,64322.72,64203.69,64279.99,110.09497,0.0,64345.05117994964,64270.982531986345,74.06864796329319,78.02221491534097,-3.9535669520477796,190.86807841963568,-1,64757.16019604909,64777.0,63664.61,64777.0,63484.18,64777.0,60802.36,-0.00767263071769304,0.009665966696411041,-0.00767263071769304,0.012535563978301328,-0.00767263071769304,0.05719564174811631,63730.678204190066,67.14669242198947,67.6527969999685,0.0010509014590895488,0,0.0024653111362516592,1,0.02360127443792681,1,0.032948200520877546,0,63439.62258877108,62098.03732689919,37.43792545070305,19.413530535328146,1.0132467277851944,1.035137224412013,1,1,0.013073546079097328,0.033944508595922435
